uid,domain,text_sha256,gold,source,leaked,text_chars,n_near,n_far,max_gold_sim_near,max_gold_sim_far
fintopic:147,fintopic,0bc660ee37542739,legal or regulation,fin_topics,0,247,63,63,0.7433,0.4812
fintopic:148,fintopic,ebcd3c3b39ae18e1,macro,fin_topics,0,192,63,63,0.6056,0.4813
fintopic:149,fintopic,7fb48778e3ea076f,energy or oil,fin_topics,0,202,63,63,0.6396,0.463
fintopic:150,fintopic,3dfe488db63cf644,general news or opinion,fin_topics,0,163,63,63,0.7219,0.4792
fintopic:151,fintopic,00de495714bc2c21,company or product news,fin_topics,0,154,63,63,0.7207,0.4404
fintopic:152,fintopic,9d6db02d6df4d4a8,company or product news,fin_topics,0,141,63,63,0.7207,0.4404
fintopic:153,fintopic,23d30a27f14602d8,earnings,fin_topics,0,125,63,63,0.7253,0.5025
fintopic:154,fintopic,487e242b4a2af13c,macro,fin_topics,0,178,63,63,0.6056,0.4813
fintopic:155,fintopic,41ed55747595c12e,stock commentary,fin_topics,0,45,63,63,0.7029,0.4423
fintopic:156,fintopic,f5f174f81a9a47a0,energy or oil,fin_topics,0,126,63,63,0.7006,0.463
fintopic:157,fintopic,e490a60ad6a3a9ad,company or product news,fin_topics,0,161,63,63,0.7207,0.4453
fintopic:158,fintopic,e5f513bb76ced5dd,earnings,fin_topics,0,126,63,63,0.7253,0.5025
fintopic:159,fintopic,d7205c2eff2626f2,stock commentary,fin_topics,0,234,63,63,0.6974,0.4423
fintopic:160,fintopic,1aa2c9455267caea,company or product news,fin_topics,0,108,63,63,0.7207,0.4397
fintopic:161,fintopic,7c14cba67a2f64d4,dividend,fin_topics,0,112,63,63,0.6775,0.4782
fintopic:162,fintopic,6e9f7783107f85c0,general news or opinion,fin_topics,0,109,63,63,0.7219,0.4792
fintopic:163,fintopic,2f098782e2aed5c3,company or product news,fin_topics,0,207,63,63,0.7207,0.4408
fintopic:164,fintopic,8c9870bf97dbd63a,financials,fin_topics,0,116,63,63,0.7118,0.5083
fintopic:165,fintopic,37331411153efaf0,company or product news,fin_topics,0,72,63,63,0.7207,0.4404
fintopic:166,fintopic,6fdeb3cfb231be09,general news or opinion,fin_topics,0,122,63,63,0.7219,0.4792
fintopic:167,fintopic,bb96dc6fec930e3b,politics,fin_topics,0,221,63,63,0.7084,0.5045
fintopic:168,fintopic,453d9d2a810bf9fc,stock commentary,fin_topics,0,125,63,63,0.7029,0.4423
fintopic:169,fintopic,eeafecce5b2b84d2,stock movement,fin_topics,0,87,63,63,0.7076,0.4085
fintopic:170,fintopic,933b8162950d3a85,energy or oil,fin_topics,0,192,63,63,0.7006,0.463
fintopic:171,fintopic,6250163d1072e6fd,dividend,fin_topics,1,87,63,63,0.6775,0.4782
fintopic:172,fintopic,21eb563b6be86bc2,company or product news,fin_topics,0,122,63,63,0.7207,0.4397
fintopic:173,fintopic,79da5629b9cb921c,earnings,fin_topics,1,125,63,63,0.7253,0.5025
fintopic:174,fintopic,4ef72a84d22af171,macro,fin_topics,0,131,63,63,0.6056,0.4836
fintopic:175,fintopic,3fcc7a49312a5907,stock commentary,fin_topics,0,124,63,63,0.6502,0.4423
fintopic:176,fintopic,09022f81cf133dd4,company or product news,fin_topics,0,83,63,63,0.7207,0.4397
fintopic:177,fintopic,cf66b8a9c7149c8d,analyst update,fin_topics,0,115,63,63,0.6524,0.459
fintopic:178,fintopic,bc7744ff00f0ae81,analyst update,fin_topics,0,137,63,63,0.6524,0.459
fintopic:179,fintopic,10fe7bf4de09fa45,macro,fin_topics,0,55,63,63,0.6056,0.4845
fintopic:180,fintopic,2c7c5478362d4ca5,fed or central banks,fin_topics,0,148,63,63,0.6953,0.4285
fintopic:181,fintopic,1d30e6a0eb5bf1a3,stock commentary,fin_topics,0,17,63,63,0.7029,0.4423
fintopic:182,fintopic,eebc07c82a573518,macro,fin_topics,0,210,63,63,0.6056,0.4813
fintopic:183,fintopic,7dbcc0cbf29b25ad,general news or opinion,fin_topics,0,90,63,63,0.7219,0.4792
fintopic:184,fintopic,c175293280198ded,macro,fin_topics,0,119,63,63,0.6056,0.4813
fintopic:185,fintopic,18b6f87dc6c8cea5,m&a or investments,fin_topics,0,146,63,63,0.6876,0.4531
fintopic:186,fintopic,c5f3e2320f55b212,company or product news,fin_topics,0,138,63,63,0.7207,0.4406
fintopic:187,fintopic,c5c7833da8146b2b,politics,fin_topics,0,143,63,63,0.7084,0.5045
fintopic:188,fintopic,b8033c86bbb865ed,energy or oil,fin_topics,0,108,63,63,0.7006,0.463
fintopic:189,fintopic,b9a0365f4d07705c,dividend,fin_topics,1,88,63,63,0.6775,0.4801
fintopic:190,fintopic,e5ce15fc6ef79919,politics,fin_topics,0,115,63,63,0.6818,0.5045
fintopic:191,fintopic,d21b66ac9e28b35c,earnings,fin_topics,0,151,63,63,0.7253,0.5025
fintopic:192,fintopic,0fe7e41e24c649a3,general news or opinion,fin_topics,0,160,63,63,0.7219,0.4792
fintopic:193,fintopic,92c4227bc8c08ad1,macro,fin_topics,0,197,63,63,0.6056,0.4813
fintopic:194,fintopic,8df1f2e385c4f26b,company or product news,fin_topics,0,91,63,63,0.7207,0.4406
fintopic:195,fintopic,975ee3dc6f09a034,legal or regulation,fin_topics,0,129,63,63,0.7433,0.4812
fintopic:196,fintopic,e17ca7a047281e33,macro,fin_topics,0,223,63,63,0.6056,0.4811
fintopic:197,fintopic,518e091985a3aecc,legal or regulation,fin_topics,0,186,63,63,0.7433,0.4812
fintopic:198,fintopic,6c0fe3c6429295aa,earnings,fin_topics,1,257,63,63,0.7253,0.5025
fintopic:199,fintopic,122ede064c3cb8a9,energy or oil,fin_topics,0,90,63,63,0.7006,0.463
dbpedia:0,dbpedia,373141142c5b2c79,musical work,dbpedia_l2,0,271,63,63,0.8192,0.452
dbpedia:1,dbpedia,9cefacc3e6f72cfc,person,dbpedia_l2,0,761,63,63,0.6904,0.4924
dbpedia:2,dbpedia,f9a9c6e1b46aff1e,sports team season,dbpedia_l2,0,861,63,63,0.8033,0.4082
dbpedia:3,dbpedia,a5ed8a2b2e18ba8e,sport facility,dbpedia_l2,0,377,63,63,0.7592,0.4081
dbpedia:4,dbpedia,2f02b1cca2753c82,animal,dbpedia_l2,0,483,63,63,0.7241,0.461
dbpedia:5,dbpedia,fd53e6dd753e39a3,cleric,dbpedia_l2,0,2241,63,63,0.6925,0.4778
dbpedia:6,dbpedia,931b5639f393a2ab,athlete,dbpedia_l2,0,238,63,63,0.7476,0.4374
dbpedia:7,dbpedia,367ad9f12db815ee,coach,dbpedia_l2,1,562,63,63,0.7432,0.4867
dbpedia:8,dbpedia,6941499ff30cbfd6,sports manager,dbpedia_l2,0,1430,63,63,0.7518,0.4383
dbpedia:9,dbpedia,1b2087e74319f6ed,athlete,dbpedia_l2,0,1412,63,63,0.7476,0.4375
dbpedia:10,dbpedia,ef64a0111b0b7672,infrastructure,dbpedia_l2,0,131,63,63,0.7283,0.5129
dbpedia:11,dbpedia,e6a04c1d8a509eea,cleric,dbpedia_l2,0,320,63,63,0.671,0.4778
dbpedia:12,dbpedia,f23c272d24289cc3,olympics,dbpedia_l2,0,786,63,63,0.7515,0.4634
dbpedia:13,dbpedia,6283180e608c474f,musical work,dbpedia_l2,0,168,63,63,0.8192,0.452
dbpedia:14,dbpedia,5f56d0f58260da2d,sports team,dbpedia_l2,0,269,63,63,0.8475,0.445
dbpedia:15,dbpedia,bcfd69909cc882b0,sports event,dbpedia_l2,0,321,63,63,0.8197,0.4257
dbpedia:16,dbpedia,870c5ec777edf6b8,athlete,dbpedia_l2,0,1434,63,63,0.7476,0.4375
dbpedia:17,dbpedia,6fe053d6696d25d9,person,dbpedia_l2,0,114,63,63,0.6904,0.4924
dbpedia:18,dbpedia,0bf85ea4d4d6b084,winter sport player,dbpedia_l2,0,1092,63,63,0.7373,0.4077
dbpedia:19,dbpedia,690801550b3f3cd0,plant,dbpedia_l2,0,249,63,63,0.6084,0.435
dbpedia:20,dbpedia,43c9a39ef086fb70,cleric,dbpedia_l2,0,134,63,63,0.6925,0.4778
dbpedia:21,dbpedia,65fd2c7252b14854,musical work,dbpedia_l2,0,1268,63,63,0.8192,0.4553
dbpedia:22,dbpedia,fc79d8fbfba59da2,sports team,dbpedia_l2,0,231,63,63,0.8197,0.445
dbpedia:23,dbpedia,599f46c606067971,clerical administrative region,dbpedia_l2,0,222,63,63,0.6218,0.4393
dbpedia:24,dbpedia,57de0820add8a30f,athlete,dbpedia_l2,0,537,63,63,0.7476,0.4375
dbpedia:25,dbpedia,2b7fa256e634c861,sports team,dbpedia_l2,0,232,63,63,0.8475,0.445
dbpedia:26,dbpedia,f0855ef59990142d,person,dbpedia_l2,1,112,63,63,0.6904,0.4924
dbpedia:27,dbpedia,5c0608e6f43fa7a2,politician,dbpedia_l2,0,1163,63,63,0.7275,0.4742
dbpedia:28,dbpedia,3cb9919204141180,athlete,dbpedia_l2,0,411,63,63,0.7476,0.4374
dbpedia:29,dbpedia,c18bb6eee191dc4f,genre,dbpedia_l2,0,1003,63,63,0.68,0.4943
dbpedia:30,dbpedia,cdf8a94f11cb5ad9,building,dbpedia_l2,0,120,63,63,0.6738,0.4522
dbpedia:31,dbpedia,b1dc1e1cb446ea28,athlete,dbpedia_l2,0,116,63,63,0.7476,0.4375
dbpedia:32,dbpedia,7e71d480152bb175,race,dbpedia_l2,1,424,63,63,0.732,0.5111
dbpedia:33,dbpedia,322d9cc03cf99477,periodical literature,dbpedia_l2,0,516,63,63,0.6771,0.456
dbpedia:34,dbpedia,d51ad66ae1ab34e3,broadcaster,dbpedia_l2,0,401,63,63,0.7884,0.4844
dbpedia:35,dbpedia,056f6c5bca8da713,amusement park attraction,dbpedia_l2,0,285,63,63,0.7033,0.4618
dbpedia:36,dbpedia,0e3c9724ea9b912c,building,dbpedia_l2,1,262,63,63,0.6302,0.4514
dbpedia:37,dbpedia,c7a15ab760f766ca,person,dbpedia_l2,0,962,63,63,0.6904,0.4924
dbpedia:38,dbpedia,a797625a9d0906c2,sport facility,dbpedia_l2,0,268,63,63,0.7592,0.4081
dbpedia:39,dbpedia,c8f47121897755fc,clerical administrative region,dbpedia_l2,0,107,63,63,0.6218,0.4393
dbpedia:40,dbpedia,d052d80195736da4,station,dbpedia_l2,1,199,63,63,0.6865,0.4982
dbpedia:41,dbpedia,4a3d24cf61f70c95,cartoon,dbpedia_l2,0,454,63,63,0.7531,0.4967
dbpedia:42,dbpedia,4c426662d96bab5d,musical work,dbpedia_l2,0,288,63,63,0.8192,0.4407
dbpedia:43,dbpedia,4c6ab909f38d3430,sports manager,dbpedia_l2,0,1947,63,63,0.7518,0.4399
dbpedia:44,dbpedia,f75cf21cb82a8c43,artist,dbpedia_l2,0,296,63,63,0.8172,0.4672
dbpedia:45,dbpedia,d7595e8beb685989,educational institution,dbpedia_l2,0,184,63,63,0.6355,0.4326
dbpedia:46,dbpedia,e2d4ed77a264313c,cleric,dbpedia_l2,0,638,63,63,0.671,0.4778
dbpedia:47,dbpedia,24f363e7ee8a4ff1,animal,dbpedia_l2,0,145,63,63,0.7241,0.461
dbpedia:48,dbpedia,42a5b176fa553f39,athlete,dbpedia_l2,0,731,63,63,0.7476,0.4398
dbpedia:49,dbpedia,906da70ef32036da,organisation,dbpedia_l2,0,833,63,63,0.7665,0.5074
dbpedia:50,dbpedia,405996b544b1a62d,winter sport player,dbpedia_l2,0,1432,63,63,0.7373,0.4077
dbpedia:51,dbpedia,7f5b18fddc6435f3,comic,dbpedia_l2,1,790,63,63,0.7308,0.5001
dbpedia:52,dbpedia,136a9b62d07caf57,comic,dbpedia_l2,0,432,63,63,0.815,0.5005
dbpedia:53,dbpedia,3621f038c22b1d7e,athlete,dbpedia_l2,0,108,63,63,0.7476,0.439
dbpedia:54,dbpedia,2d7fe17dd3cc325b,winter sport player,dbpedia_l2,0,266,63,63,0.7373,0.4077
dbpedia:55,dbpedia,d29a4732c58931a4,person,dbpedia_l2,0,196,63,63,0.6904,0.4924
dbpedia:56,dbpedia,7f4e0f163f091833,satellite,dbpedia_l2,1,357,63,63,0.6664,0.4879
dbpedia:57,dbpedia,b0ebe9efb0063c6c,tower,dbpedia_l2,1,880,63,63,0.7237,0.5109
dbpedia:58,dbpedia,cd65fa81aab3bb28,politician,dbpedia_l2,1,186,63,63,0.7275,0.476
dbpedia:59,dbpedia,dd918e97671cc7ff,football league season,dbpedia_l2,0,740,63,63,0.8033,0.4242
dbpedia:60,dbpedia,0e803317efc50f4e,celestial body,dbpedia_l2,0,1100,63,63,0.6115,0.4266
dbpedia:61,dbpedia,26215cf9078402b3,sports league,dbpedia_l2,0,541,63,63,0.8475,0.4279
dbpedia:62,dbpedia,1e6cd4774c141209,cleric,dbpedia_l2,0,278,63,63,0.671,0.4778
dbpedia:63,dbpedia,b4fe571d35a61d47,eukaryote,dbpedia_l2,0,540,63,63,0.6177,0.4396
dbpedia:64,dbpedia,e3367f7355dfd0e9,group,dbpedia_l2,1,580,63,63,0.7248,0.4831
dbpedia:65,dbpedia,47e019f1cf2d53eb,football league season,dbpedia_l2,0,127,63,63,0.7244,0.4242
dbpedia:66,dbpedia,47a6e45019d067c4,satellite,dbpedia_l2,0,1396,63,63,0.6664,0.4879
dbpedia:67,dbpedia,737c0b288c7816a8,station,dbpedia_l2,1,153,63,63,0.6865,0.4993
dbpedia:68,dbpedia,faf8b240ec9cf499,plant,dbpedia_l2,0,201,63,63,0.6084,0.4354
dbpedia:69,dbpedia,82b80ed506aba5d0,building,dbpedia_l2,0,178,63,63,0.6738,0.4522
dbpedia:70,dbpedia,8ad2c957c4bb13c7,software,dbpedia_l2,1,648,63,63,0.6461,0.466
dbpedia:71,dbpedia,f75a357b3f9b18c4,winter sport player,dbpedia_l2,0,172,63,63,0.7373,0.4077
dbpedia:72,dbpedia,eb4333c2cdcc9cf7,written work,dbpedia_l2,0,487,63,63,0.7009,0.4355
dbpedia:73,dbpedia,0bfbb3f947e4f7ed,animal,dbpedia_l2,0,212,63,63,0.7241,0.461
dbpedia:74,dbpedia,49445f0a76482a58,settlement,dbpedia_l2,0,341,63,63,0.6863,0.5044
dbpedia:75,dbpedia,4ad077aa3ce7f682,athlete,dbpedia_l2,0,1972,63,63,0.7476,0.4372
dbpedia:76,dbpedia,bb52b0f4b87d72a4,station,dbpedia_l2,1,213,63,63,0.6865,0.4993
dbpedia:77,dbpedia,4608ffc1f7dbe62a,organisation,dbpedia_l2,0,111,63,63,0.7665,0.5067
dbpedia:78,dbpedia,70f69d41d5265d56,athlete,dbpedia_l2,0,109,63,63,0.7351,0.4361
dbpedia:79,dbpedia,85e2c99c99eb79fb,tournament,dbpedia_l2,1,506,63,63,0.788,0.5156
dbpedia:80,dbpedia,5119584599116e3f,athlete,dbpedia_l2,0,377,63,63,0.7476,0.4374
dbpedia:81,dbpedia,d98f6c64583925f2,natural place,dbpedia_l2,0,552,63,63,0.6781,0.4063
dbpedia:82,dbpedia,809103b6293fed13,football league season,dbpedia_l2,0,94,63,63,0.7244,0.4242
dbpedia:83,dbpedia,5629d34886dc5f14,infrastructure,dbpedia_l2,0,317,63,63,0.7409,0.5129
dbpedia:84,dbpedia,14089c1f2e83ef6c,amusement park attraction,dbpedia_l2,0,766,63,63,0.7033,0.4618
dbpedia:85,dbpedia,45d2c4ff3e1e3a99,broadcaster,dbpedia_l2,0,480,63,63,0.7443,0.4844
dbpedia:86,dbpedia,c59cc8e149b29747,educational institution,dbpedia_l2,0,941,63,63,0.6355,0.4326
dbpedia:87,dbpedia,9fb1c1eb1c390ac1,olympics,dbpedia_l2,1,121,63,63,0.6962,0.4634
dbpedia:88,dbpedia,133c52fff2eb2927,company,dbpedia_l2,0,926,63,63,0.6851,0.4738
dbpedia:89,dbpedia,d97bc279bd6494b8,sports team season,dbpedia_l2,0,400,63,63,0.8125,0.4082
dbpedia:90,dbpedia,9e1161da1a50a372,natural place,dbpedia_l2,0,193,63,63,0.6781,0.4063
dbpedia:91,dbpedia,5965ff93db2226e2,animal,dbpedia_l2,0,132,63,63,0.7241,0.461
dbpedia:92,dbpedia,7d191b1d36bf8fcf,company,dbpedia_l2,0,382,63,63,0.6851,0.4742
dbpedia:93,dbpedia,45b70f37089f9c9f,natural place,dbpedia_l2,0,917,63,63,0.6781,0.4069
dbpedia:94,dbpedia,4fd689deed872d8a,building,dbpedia_l2,0,299,63,63,0.6738,0.4522
dbpedia:95,dbpedia,bbff6e282ceaf7ee,athlete,dbpedia_l2,0,527,63,63,0.7351,0.4374
dbpedia:96,dbpedia,dd16ea79a13cb7f8,organisation,dbpedia_l2,1,1225,63,63,0.7105,0.5074
dbpedia:97,dbpedia,f202779fd370b8ce,group,dbpedia_l2,0,607,63,63,0.7248,0.4821
dbpedia:98,dbpedia,4ecb3238bbf4d2bc,horse,dbpedia_l2,1,872,63,63,0.6768,0.4976
dbpedia:99,dbpedia,336fa4ff597e9569,organisation,dbpedia_l2,0,168,63,63,0.7105,0.5074
dbpedia:100,dbpedia,8838b0fb97633d4e,educational institution,dbpedia_l2,0,1724,63,63,0.6355,0.4326
dbpedia:101,dbpedia,e7aff4609c2689f7,stream,dbpedia_l2,1,1297,63,63,0.6696,0.4758
dbpedia:102,dbpedia,17e5d4db25d9466f,building,dbpedia_l2,0,215,63,63,0.6738,0.4514
dbpedia:103,dbpedia,33f60df02a36c2f8,sports manager,dbpedia_l2,0,387,63,63,0.7518,0.4399
dbpedia:104,dbpedia,ffdb178665af2a7d,building,dbpedia_l2,0,407,63,63,0.6738,0.4514
dbpedia:105,dbpedia,a170d833cc17e748,animal,dbpedia_l2,0,203,63,63,0.6429,0.461
dbpedia:106,dbpedia,f7fd4bce877d2623,group,dbpedia_l2,0,1194,63,63,0.7248,0.4831
dbpedia:107,dbpedia,8609e6c1b94e0ec5,cleric,dbpedia_l2,0,131,63,63,0.6925,0.4778
dbpedia:108,dbpedia,9b6d2c0b1ed41b67,tournament,dbpedia_l2,1,319,63,63,0.7323,0.5151
dbpedia:109,dbpedia,c5aa6c2762ce0892,sports team,dbpedia_l2,0,1612,63,63,0.8475,0.445
dbpedia:110,dbpedia,2a5d91b82b0aee8b,organisation,dbpedia_l2,0,594,63,63,0.7665,0.5067
dbpedia:111,dbpedia,06ee8593f9acce25,athlete,dbpedia_l2,0,1382,63,63,0.7476,0.4374
dbpedia:112,dbpedia,023cdc178a9c30e0,person,dbpedia_l2,0,216,63,63,0.6904,0.4924
dbpedia:113,dbpedia,a83aac753c25e98f,sport facility,dbpedia_l2,0,795,63,63,0.749,0.4081
dbpedia:114,dbpedia,2402f72167ef527b,person,dbpedia_l2,0,520,63,63,0.6904,0.4924
dbpedia:115,dbpedia,925372225e864608,coach,dbpedia_l2,1,316,63,63,0.7432,0.4876
dbpedia:116,dbpedia,94fecc8d4da3ddb8,football league season,dbpedia_l2,0,513,63,63,0.7244,0.4242
dbpedia:117,dbpedia,9adba9a3307bb797,company,dbpedia_l2,0,541,63,63,0.6851,0.4742
dbpedia:118,dbpedia,a9176cb2886e0028,tower,dbpedia_l2,0,95,63,63,0.7237,0.5109
dbpedia:119,dbpedia,e7f8182b04b12b1a,person,dbpedia_l2,0,299,63,63,0.6904,0.4924
dbpedia:120,dbpedia,709ba41ce6bee9ee,sports team,dbpedia_l2,0,513,63,63,0.8475,0.445
dbpedia:121,dbpedia,d7142ee3d8ad23a0,organisation,dbpedia_l2,0,395,63,63,0.7665,0.5067
dbpedia:122,dbpedia,c70ca38349fcc4c3,horse,dbpedia_l2,1,491,63,63,0.6768,0.4976
dbpedia:123,dbpedia,e6d414176a85b6a1,settlement,dbpedia_l2,0,773,63,63,0.6863,0.5044
dbpedia:124,dbpedia,915bb17d74d2922b,cleric,dbpedia_l2,0,546,63,63,0.671,0.4778
dbpedia:125,dbpedia,ae147a70b00f62e3,company,dbpedia_l2,1,784,63,63,0.6851,0.4739
dbpedia:126,dbpedia,b9b8012358032fed,broadcaster,dbpedia_l2,0,731,63,63,0.7884,0.4844
dbpedia:127,dbpedia,61066612929823f5,athlete,dbpedia_l2,0,96,63,63,0.7351,0.4375
dbpedia:128,dbpedia,e84affa0f1b687aa,stream,dbpedia_l2,0,363,63,63,0.6696,0.4769
dbpedia:129,dbpedia,7fa5a9e9cc4715f4,settlement,dbpedia_l2,0,242,63,63,0.6863,0.5047
dbpedia:130,dbpedia,d0b57d7858458db3,building,dbpedia_l2,0,100,63,63,0.6738,0.4522
dbpedia:131,dbpedia,a31a8edbe7c7bc71,artist,dbpedia_l2,0,637,63,63,0.8172,0.4673
dbpedia:132,dbpedia,8c6771dc97729657,athlete,dbpedia_l2,0,523,63,63,0.7476,0.4374
dbpedia:133,dbpedia,41e5948ab2ad9191,musical work,dbpedia_l2,0,566,63,63,0.8192,0.4553
dbpedia:134,dbpedia,5d33f7316d4cead5,football league season,dbpedia_l2,0,2189,63,63,0.8033,0.4242
dbpedia:135,dbpedia,0643bc00b935a75c,gridiron football player,dbpedia_l2,0,610,63,63,0.7176,0.394
dbpedia:136,dbpedia,c5d9fc0f7fc9b930,broadcaster,dbpedia_l2,0,910,63,63,0.7884,0.4858
dbpedia:137,dbpedia,0adf6a2295700bba,person,dbpedia_l2,0,1122,63,63,0.6904,0.4924
dbpedia:138,dbpedia,713ad191718d96e1,broadcaster,dbpedia_l2,1,1151,63,63,0.7443,0.4855
dbpedia:139,dbpedia,80c8707742573214,clerical administrative region,dbpedia_l2,0,192,63,63,0.6218,0.4393
dbpedia:140,dbpedia,c7ca31298f17dddd,cleric,dbpedia_l2,0,320,63,63,0.671,0.4778
dbpedia:141,dbpedia,8ed81d9a2db27915,athlete,dbpedia_l2,0,234,63,63,0.7476,0.4375
dbpedia:142,dbpedia,f3d81a4f6f60ef67,company,dbpedia_l2,1,1289,63,63,0.6851,0.4739
dbpedia:143,dbpedia,83d576178432b774,organisation,dbpedia_l2,0,126,63,63,0.7665,0.5067
dbpedia:144,dbpedia,6fd53a0b533f85c9,societal event,dbpedia_l2,0,145,63,63,0.75,0.4855
dbpedia:145,dbpedia,a0085340b4e7e1e8,politician,dbpedia_l2,0,112,63,63,0.7275,0.4719
dbpedia:146,dbpedia,7f683e684894876b,societal event,dbpedia_l2,0,1969,63,63,0.75,0.4699
dbpedia:147,dbpedia,96c3f275045c3253,athlete,dbpedia_l2,0,1539,63,63,0.7476,0.439
dbpedia:148,dbpedia,b3bcee40f93990e8,educational institution,dbpedia_l2,0,966,63,63,0.6355,0.4326
dbpedia:149,dbpedia,0d1c3acc8f9feb13,building,dbpedia_l2,0,948,63,63,0.6738,0.4514
dbpedia:150,dbpedia,7480aaf4f78d5f42,societal event,dbpedia_l2,0,215,63,63,0.75,0.4855
dbpedia:151,dbpedia,38b51999f43deb19,societal event,dbpedia_l2,0,578,63,63,0.75,0.4855
dbpedia:152,dbpedia,e007a11cfd22f779,athlete,dbpedia_l2,0,178,63,63,0.7476,0.44
dbpedia:153,dbpedia,12e003e79ce9991f,societal event,dbpedia_l2,0,1300,63,63,0.75,0.4699
dbpedia:154,dbpedia,0eed0e44c5c84728,company,dbpedia_l2,0,616,63,63,0.6851,0.4739
dbpedia:155,dbpedia,da1ecfbd1c7b0f4e,broadcaster,dbpedia_l2,0,122,63,63,0.7884,0.4855
dbpedia:156,dbpedia,7ea5306c2443eadc,coach,dbpedia_l2,1,480,63,63,0.7432,0.4867
dbpedia:157,dbpedia,3dbcd570d9fe35f0,athlete,dbpedia_l2,0,141,63,63,0.7476,0.439
dbpedia:158,dbpedia,fa714b6a8e412b0d,sports league,dbpedia_l2,0,394,63,63,0.8475,0.428
dbpedia:159,dbpedia,c7c5bd7a68039918,musical work,dbpedia_l2,0,1264,63,63,0.8192,0.452
dbpedia:160,dbpedia,b378435c0c98e9f9,person,dbpedia_l2,0,986,63,63,0.6904,0.4924
dbpedia:161,dbpedia,8655ef63b4d8e45d,politician,dbpedia_l2,1,264,63,63,0.7275,0.4753
dbpedia:162,dbpedia,1aa2acf98200618d,written work,dbpedia_l2,0,135,63,63,0.6906,0.4355
dbpedia:163,dbpedia,cc33046a716766f3,person,dbpedia_l2,0,214,63,63,0.6904,0.4924
dbpedia:164,dbpedia,74f266379e4493cf,building,dbpedia_l2,0,147,63,63,0.6738,0.4522
dbpedia:165,dbpedia,d02afc1177089855,football league season,dbpedia_l2,0,225,63,63,0.7244,0.4242
dbpedia:166,dbpedia,77e081b1795955f1,football league season,dbpedia_l2,0,218,63,63,0.7244,0.4242
dbpedia:167,dbpedia,0029b36e4f9dfe18,athlete,dbpedia_l2,0,1285,63,63,0.7476,0.4372
dbpedia:168,dbpedia,a81e354755ffa279,football league season,dbpedia_l2,0,1588,63,63,0.7244,0.4242
dbpedia:169,dbpedia,1cd2249021ef3534,tournament,dbpedia_l2,1,387,63,63,0.7245,0.5151
dbpedia:170,dbpedia,6b246748dc4ce959,legal case,dbpedia_l2,0,602,63,63,0.7059,0.4826
dbpedia:171,dbpedia,7f26a48f48b1c6dc,educational institution,dbpedia_l2,0,2083,63,63,0.6355,0.4326
dbpedia:172,dbpedia,e84373c60ba48769,tower,dbpedia_l2,0,217,63,63,0.7237,0.5109
dbpedia:173,dbpedia,e1296751e9accaac,celestial body,dbpedia_l2,0,122,63,63,0.6248,0.4271
dbpedia:174,dbpedia,86c7c6f040883ddc,writer,dbpedia_l2,0,173,63,63,0.7292,0.4976
dbpedia:175,dbpedia,8a334a17b7c7eea4,animal,dbpedia_l2,0,78,63,63,0.7241,0.461
dbpedia:176,dbpedia,262b91c6df9466e3,cleric,dbpedia_l2,0,2493,63,63,0.671,0.4778
dbpedia:177,dbpedia,14248ebdd90057c2,athlete,dbpedia_l2,0,155,63,63,0.7476,0.4375
dbpedia:178,dbpedia,7d99fe3fd4ee8e43,animal,dbpedia_l2,0,388,63,63,0.6429,0.461
dbpedia:179,dbpedia,4c5cce426d3b0eda,sports event,dbpedia_l2,0,781,63,63,0.8197,0.4178
dbpedia:180,dbpedia,e2dea5157000b4df,person,dbpedia_l2,0,1335,63,63,0.6904,0.4924
dbpedia:181,dbpedia,f961eeced729ef9c,sport facility,dbpedia_l2,0,389,63,63,0.7592,0.4081
dbpedia:182,dbpedia,37aa29043f541b2e,football league season,dbpedia_l2,0,182,63,63,0.8033,0.4242
dbpedia:183,dbpedia,3fa20d04379b61d4,sport facility,dbpedia_l2,0,786,63,63,0.7592,0.4081
dbpedia:184,dbpedia,8a9ef40069db644f,athlete,dbpedia_l2,0,843,63,63,0.7476,0.4374
dbpedia:185,dbpedia,b38bb9e5d56a1816,animal,dbpedia_l2,0,373,63,63,0.7241,0.461
dbpedia:186,dbpedia,28e0af57e1dc1bc9,athlete,dbpedia_l2,0,98,63,63,0.7476,0.4374
dbpedia:187,dbpedia,7db035e3637d7fe2,societal event,dbpedia_l2,0,1279,63,63,0.75,0.4699
dbpedia:188,dbpedia,658684f47d508f9e,athlete,dbpedia_l2,0,128,63,63,0.7476,0.4374
dbpedia:189,dbpedia,34dfa27834e42751,animal,dbpedia_l2,0,460,63,63,0.7241,0.461
dbpedia:190,dbpedia,2a1d3d548b3dd03d,educational institution,dbpedia_l2,0,578,63,63,0.6355,0.4326
dbpedia:191,dbpedia,5a4ea09ad90e5f12,natural event,dbpedia_l2,0,325,63,63,0.6753,0.4342
dbpedia:192,dbpedia,fa59b9ccfda0bf52,societal event,dbpedia_l2,0,708,63,63,0.7315,0.4855
dbpedia:193,dbpedia,128f2b62b8f29405,animal,dbpedia_l2,0,1179,63,63,0.7241,0.461
dbpedia:194,dbpedia,df85d64bf06cae91,sports team,dbpedia_l2,0,197,63,63,0.8197,0.445
dbpedia:195,dbpedia,28d2cd797c9956d8,fictional character,dbpedia_l2,1,313,63,63,0.8021,0.4373
